   0.1600000    9.9958738038e-01    1.0000000000e-08    5.5966694924e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.5919963010e-01   -6.0226057070e+00    6.7658234671e-03   -4.2005332239e-01    3.5716243178e-01   -3.9226370994e-02    1.8679009596e-02
   0.1650000    9.9956136620e-01    1.0000000000e-08    5.5418953081e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.5967015398e-01   -6.0059499838e+00    6.7658234671e-03   -4.1994792024e-01    3.5884201683e-01   -4.0263625976e-02    1.9159809469e-02
   0.1700000    9.9953592075e-01    1.0000000000e-08    5.4821051083e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.6013982681e-01   -5.9922241182e+00    6.7658234671e-03   -4.1984329453e-01    3.5716239900e-01   -4.1283677727e-02    1.9638463941e-02
   0.1750000    9.9951113323e-01    1.0000000000e-08    5.4180161386e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.6084275039e-01   -5.9815248622e+00    6.7658234671e-03   -4.1973920380e-01    3.5884199277e-01   -4.2285901612e-02    2.0115169413e-02
   0.1800000    9.9948707758e-01    1.0000000000e-08    5.3502955448e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.6131031563e-01   -5.9739473565e+00    6.7658234671e-03   -4.1963541749e-01    3.5716236477e-01   -4.3269650607e-02    2.0591008368e-02
   0.1850000    9.9946381274e-01    1.0000000000e-08    5.2795631648e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.6201009903e-01   -5.9695854727e+00    6.7658234671e-03   -4.1953171488e-01    3.5884196970e-01   -4.4269016402e-02    2.1065794627e-02
   0.1900000    9.9944135368e-01    1.0000000000e-08    5.2063942676e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.6247558480e-01   -5.9685320638e+00    6.7658234671e-03   -4.1942788413e-01    3.5716232849e-01   -4.5251381754e-02    2.1540229171e-02
   0.1950000    9.9941973017e-01    1.0000000000e-08    5.1313221306e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.6317226973e-01   -5.9708790975e+00    6.7658234671e-03   -4.1932372144e-01    3.5884194799e-01   -4.6215919187e-02    2.2014586952e-02
   0.2000000    9.9938570585e-01    1.0000000000e-08    5.0548404385e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.6363570354e-01   -5.9767177544e+00    6.7658234671e-03   -4.1921903014e-01    3.5716228999e-01   -4.7161875534e-02    2.2489279620e-02
   0.2050000    9.9934419204e-01    1.0000000000e-08    4.9774055542e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.6432933079e-01   -5.9861385850e+00    6.7658234671e-03   -4.1911361993e-01    3.5884192778e-01   -4.8088442173e-02    2.2964668559e-02
   0.2100000    9.9930278507e-01    1.0000000000e-08    4.8994387299e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.6479073953e-01   -5.9992317690e+00    6.7658234671e-03   -4.1900730606e-01    3.5716224956e-01   -4.9006710822e-02    2.3441085594e-02
   0.2150000    9.9926167252e-01    1.0000000000e-08    4.8484185924e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.6548134902e-01   -6.0160874707e+00    6.7658234671e-03   -4.1889990854e-01    3.5716347089e-01   -4.9938223145e-02    2.3918993197e-02
