   2.1050000    8.4590034049e-03    5.2771302605e-04
   2.1100000    8.4555931486e-03    5.2928582570e-04
   2.1150000    8.4531907954e-03    5.3093271352e-04
   2.1200000    8.4519122202e-03    5.3265008220e-04
   2.1250000    8.4515922609e-03    5.3443620675e-04
   2.1300000    8.4518321520e-03    5.3629584956e-04
   2.1350000    8.4518138012e-03    5.3826309406e-04
   2.1400000    8.4475351381e-03    5.4026502013e-04
   2.1450000    8.4405159454e-03    5.4237225683e-04
   2.1500000    8.4335296100e-03    5.4461132489e-04
   2.1550000    8.4273567674e-03    5.4697944104e-04
   2.1600000    8.4221273292e-03    5.4947078354e-04
   2.1650000    8.4175652563e-03    5.5208225315e-04
   2.1700000    8.4132922323e-03    5.5481202075e-04
   2.1750000    8.4091610593e-03    5.5766026456e-04
   2.1800000    8.4053424617e-03    5.6062822739e-04
   2.1850000    8.4021965999e-03    5.6371488960e-04
   2.1900000    8.4000618822e-03    5.6691587256e-04
   2.1950000    8.3990742263e-03    5.7022641591e-04
   2.2000000    8.3990937582e-03    5.7364698421e-04
   2.2050000    8.3993911764e-03    5.7720505182e-04
   2.2100000    8.3960230619e-03    5.8082760965e-04
   2.2150000    8.3904737991e-03    5.8459033664e-04
   2.2200000    8.3852067802e-03    5.8852913874e-04
   2.2250000    8.3807609717e-03    5.9264781806e-04
   2.2300000    8.3771114129e-03    5.9694287663e-04
   2.2350000    8.3738845692e-03    6.0140832919e-04
   2.2400000    8.3706206452e-03    6.0603289206e-04
   2.2450000    8.3669743873e-03    6.1081228913e-04
   2.2500000    8.3629450647e-03    6.1574816541e-04
   2.2550000    8.3589078541e-03    6.2084064355e-04
   2.2600000    8.3553758744e-03    6.2608744739e-04
   2.2650000    8.3528038963e-03    6.3148434791e-04
   2.2700000    8.3515085337e-03    6.3701416990e-04
   2.2750000    8.3513732183e-03    6.4266661399e-04
   2.2800000    8.3518214090e-03    6.4844958758e-04
   2.2850000    8.3521024356e-03    6.5439539228e-04
   2.2900000    8.3497388535e-03    6.6045884143e-04
   2.2950000    8.3456269422e-03    6.6669456809e-04
   2.3000000    8.3416473450e-03    6.7313463834e-04
   2.3050000    8.3382922368e-03    6.7978176277e-04
   2.3100000    8.3355272399e-03    6.8662710701e-04
   2.3150000    8.3330075895e-03    6.9365101641e-04
   2.3200000    8.3302118361e-03    7.0084259971e-04
   2.3250000    8.3268729120e-03    7.0819673984e-04
   2.3300000    8.3231786243e-03    7.1570805618e-04
   2.3350000    8.3196133328e-03    7.2336998281e-04
   2.3400000    8.3167121072e-03    7.3117039488e-04
   2.3450000    8.3148390022e-03    7.3909220478e-04
   2.3500000    8.3140603772e-03    7.4712008782e-04
   2.3550000    8.3140880060e-03    7.5525587207e-04
   2.3600000    8.3132976519e-03    7.6347715359e-04
   2.3650000    8.3109716417e-03    7.7181398029e-04
   2.3700000    8.3083662105e-03    7.8031467259e-04
